"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.20342,0.064698,0,-0.023027,1,0.516,0.5,0.016,0.025
-0.20317,0.065093,0,-0.02327,1,0.517,0.5,0.017,0.025
-0.20293,0.065489,0,-0.023513,1,0.518,0.5,0.018,0.025
-0.20268,0.065884,0,-0.023756,1,0.519,0.5,0.019,0.025
-0.20243,0.06628,0,-0.024,1,0.52,0.5,0.02,0.025
-0.20212,0.066678,0,-0.024248,1,0.521,0.5,0.021,0.025
-0.20182,0.067076,0,-0.024495,1,0.522,0.5,0.022,0.025
-0.20151,0.067474,0,-0.024742,1,0.523,0.5,0.023,0.025
-0.20121,0.067872,0,-0.02499,1,0.524,0.5,0.024,0.025
-0.2009,0.06827,0,-0.025237,1,0.525,0.5,0.025,0.025
-0.2006,0.068668,0,-0.025485,1,0.526,0.5,0.026,0.025
-0.20029,0.069067,0,-0.025732,1,0.527,0.5,0.027,0.025
-0.19998,0.069465,0,-0.02598,1,0.528,0.5,0.028,0.025
-0.19968,0.069863,0,-0.026227,1,0.529,0.5,0.029,0.025
-0.19935,0.070261,0,-0.026476,1,0.53,0.5,0.03,0.025
-0.19898,0.07066,0,-0.026727,1,0.531,0.5,0.031,0.025
-0.19862,0.071058,0,-0.026977,1,0.532,0.5,0.032,0.025
-0.19825,0.071457,0,-0.027228,1,0.533,0.5,0.033,0.025
