"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0261,-5.3867e-22,0.0077535,-0.026376,1,0.059134,0.074272,0.000196,-0.0912
1.0263,-7.6317e-23,0.0078272,-0.026438,1,0.059436,0.074304,0.000197,-0.0909
1.0264,3.7679e-22,0.0079014,-0.026501,1,0.059737,0.074336,0.000198,-0.0906
1.0266,3.0458e-22,0.0079764,-0.026564,1,0.060039,0.074368,0.000199,-0.0903
1.0267,-2.6882e-23,0.0080519,-0.026627,1,0.060341,0.0744,0.0002,-0.09
1.0269,-5.3337e-22,0.008128,-0.026691,1,0.060642,0.074432,0.000201,-0.0897
1.027,-1.6807e-22,0.008205,-0.026756,1,0.060944,0.074464,0.000202,-0.0894
1.0271,2.4735e-22,0.0082825,-0.026821,1,0.061246,0.074496,0.000203,-0.0891
1.0273,6.1851e-22,0.0083607,-0.026886,1,0.061548,0.074528,0.000204,-0.0888
1.0274,2.9719e-22,0.0084396,-0.026952,1,0.061849,0.07456,0.000205,-0.0885
1.0276,-3.2414e-22,0.008519,-0.027018,1,0.062151,0.074592,0.000206,-0.0882
1.0277,-5.3017e-22,0.0085994,-0.027085,1,0.062453,0.074624,0.000207,-0.0879
1.0278,-5.0696e-22,0.0086802,-0.027152,1,0.062754,0.074656,0.000208,-0.0876
1.028,-3.3571e-22,0.0087617,-0.027219,1,0.063056,0.074688,0.000209,-0.0873
1.0281,-1.5909e-22,0.0088441,-0.027288,1,0.063358,0.07472,0.00021,-0.087
1.0283,4.4522e-24,0.008927,-0.027356,1,0.063659,0.074752,0.000211,-0.0867
1.0284,-3.808e-23,0.0090107,-0.027425,1,0.063961,0.074784,0.000212,-0.0864
1.0286,-1.1413e-22,0.0090952,-0.027494,1,0.064263,0.074816,0.000213,-0.0861
1.0287,-1.8592e-22,0.0091802,-0.027564,1,0.064565,0.074848,0.000214,-0.0858
1.0289,3.4438e-22,0.0092664,-0.027635,1,0.064866,0.07488,0.000215,-0.0855
1.029,6.2562e-22,0.009353,-0.027705,1,0.065168,0.074912,0.000216,-0.0852
1.0291,4.8951e-22,0.0094404,-0.027776,1,0.06547,0.074944,0.000217,-0.0849
1.0293,-7.5403e-23,0.0095288,-0.027848,1,0.065771,0.074976,0.000218,-0.0846
1.0294,-5.34e-22,0.0096177,-0.02792,1,0.066073,0.075008,0.000219,-0.0843
1.0296,8.9393e-23,0.0097076,-0.027993,1,0.066375,0.07504,0.00022,-0.084
1.0297,5.5108e-22,0.0097982,-0.028066,1,0.066676,0.075072,0.000221,-0.0837
1.0299,9.0288e-22,0.0098894,-0.02814,1,0.066978,0.075104,0.000222,-0.0834
1.03,-2.9574e-22,0.0099817,-0.028214,1,0.06728,0.075136,0.000223,-0.0831
1.0302,-8.5615e-22,0.010075,-0.028288,1,0.067582,0.075168,0.000224,-0.0828
1.0303,-1.0885e-22,0.010168,-0.028363,1,0.067883,0.0752,0.000225,-0.0825
1.0305,1.4436e-22,0.010263,-0.028439,1,0.068185,0.075232,0.000226,-0.0822
1.0306,2.065e-22,0.010358,-0.028514,1,0.068487,0.075264,0.000227,-0.0819
1.0308,-1.2153e-24,0.010455,-0.028591,1,0.068788,0.075296,0.000228,-0.0816
1.0309,2.4019e-23,0.010552,-0.028668,1,0.06909,0.075328,0.000229,-0.0813
1.031,2.8621e-22,0.01065,-0.028745,1,0.069392,0.07536,0.00023,-0.081
1.0312,3.515e-23,0.010749,-0.028823,1,0.069694,0.075392,0.000231,-0.0807
1.0313,-8.7864e-23,0.010849,-0.028901,1,0.069995,0.075424,0.000232,-0.0804
1.0315,2.4427e-22,0.01095,-0.02898,1,0.070297,0.075456,0.000233,-0.0801
1.0316,-3.1071e-23,0.011051,-0.02906,1,0.070599,0.075488,0.000234,-0.0798
1.0318,-6.0571e-22,0.011154,-0.029139,1,0.0709,0.07552,0.000235,-0.0795
1.0319,-3.8661e-22,0.011257,-0.02922,1,0.071202,0.075552,0.000236,-0.0792
1.0321,-7.7463e-23,0.011362,-0.0293,1,0.071504,0.075584,0.000237,-0.0789
1.0322,2.4034e-22,0.011467,-0.029381,1,0.071805,0.075616,0.000238,-0.0786
1.0324,1.4789e-22,0.011573,-0.029463,1,0.072107,0.075648,0.000239,-0.0783
1.0325,-1.3054e-23,0.01168,-0.029545,1,0.072409,0.07568,0.00024,-0.078
1.0327,1.5527e-22,0.011789,-0.029628,1,0.072711,0.075712,0.000241,-0.0777
1.0328,-1.304e-23,0.011898,-0.029711,1,0.073012,0.075744,0.000242,-0.0774
1.033,-3.9359e-22,0.012008,-0.029794,1,0.073314,0.075776,0.000243,-0.0771
1.0331,1.3108e-22,0.012119,-0.029879,1,0.073616,0.075808,0.000244,-0.0768
1.0333,6.4637e-22,0.012231,-0.029963,1,0.073917,0.07584,0.000245,-0.0765
1.0334,8.865e-22,0.012344,-0.030048,1,0.074219,0.075872,0.000246,-0.0762
1.0336,4.2247e-22,0.012459,-0.030134,1,0.074521,0.075904,0.000247,-0.0759
1.0337,-3.1814e-22,0.012574,-0.03022,1,0.074822,0.075936,0.000248,-0.0756
1.0339,-6.261e-22,0.012691,-0.030307,1,0.075124,0.075968,0.000249,-0.0753
1.034,-5.2279e-22,0.012808,-0.030394,1,0.075426,0.076,0.00025,-0.075
1.0342,1.5935e-22,0.012926,-0.030481,1,0.075728,0.076032,0.000251,-0.0747
1.0343,2.8878e-22,0.013046,-0.030569,1,0.076029,0.076064,0.000252,-0.0744
1.0345,1.2757e-22,0.013166,-0.030658,1,0.076331,0.076096,0.000253,-0.0741
1.0346,-7.9413e-22,0.013288,-0.030747,1,0.076633,0.076128,0.000254,-0.0738
1.0348,-7.5967e-22,0.013411,-0.030837,1,0.076934,0.07616,0.000255,-0.0735
1.0349,-1.5923e-22,0.013534,-0.030926,1,0.077236,0.076192,0.000256,-0.0732
1.0351,1.5716e-22,0.01366,-0.031017,1,0.077538,0.076224,0.000257,-0.0729
1.0352,4.0043e-23,0.013786,-0.031108,1,0.07784,0.076256,0.000258,-0.0726
1.0354,-7.6131e-22,0.013913,-0.0312,1,0.078141,0.076288,0.000259,-0.0723
1.0355,-5.2777e-22,0.014042,-0.031292,1,0.078443,0.07632,0.00026,-0.072
1.0357,6.163e-23,0.014172,-0.031384,1,0.078745,0.076352,0.000261,-0.0717
1.0359,2.8767e-22,0.014303,-0.031478,1,0.079046,0.076384,0.000262,-0.0714
1.036,-9.4686e-23,0.014435,-0.031571,1,0.079348,0.076416,0.000263,-0.0711
